enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,job_stability,low_experience,recent_job_change,high_experience
13783,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,1,NGO,2,13,0.0,0.10526315789473684,0,0,1
9492,city_103,0.92,Unknown,No relevent experience,no_enrollment,Masters,STEM,6,2,Unknown,2,12,1.0,0.2857142857142857,0,0,0
14072,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,3,Pvt Ltd,2,4,0.0,0.1111111111111111,0,0,1
13700,city_24,0.698,Male,No relevent experience,Full time course,High School,STEM,5,3,Pvt Ltd,1,46,0.0,0.16666666666666666,0,1,0
17036,city_94,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,2,Unknown,5,112,1.0,0.8333333333333334,0,0,0
321,city_20,0.7959999999999999,Unknown,No relevent experience,no_enrollment,Primary School,STEM,8,2,Pvt Ltd,0,79,0.0,0.0,0,1,0
17681,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,2,Unknown,1,26,0.0,0.125,0,1,0
32023,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,3,2,Unknown,5,108,1.0,1.25,0,0,0
19193,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,3,Pvt Ltd,2,70,0.0,0.13333333333333333,0,0,1
15814,city_159,0.843,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,2,Funded Startup,4,134,1.0,0.5714285714285714,0,0,0
26837,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,3,NGO,1,89,0.0,0.25,0,1,0
28294,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,0,Pvt Ltd,4,88,0.0,0.26666666666666666,0,0,1
13816,city_16,0.91,Male,No relevent experience,Part time course,Graduate,STEM,2,7,Public Sector,1,37,0.0,0.3333333333333333,1,1,0
8406,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,0,5,Pvt Ltd,1,60,0.0,1.0,1,1,0
375,city_20,0.7959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11,3,Pvt Ltd,2,26,0.0,0.16666666666666666,0,0,1
22435,city_100,0.887,Male,Has relevent experience,Full time course,High School,STEM,13,4,Unknown,1,49,0.0,0.07142857142857142,0,1,1
2890,city_136,0.897,Unknown,Has relevent experience,no_enrollment,Masters,STEM,11,2,Pvt Ltd,5,308,0.0,0.4166666666666667,0,0,1
16144,city_104,0.924,Male,Has relevent experience,Part time course,Graduate,STEM,7,3,Pvt Ltd,1,94,0.0,0.125,0,1,0
26998,city_114,0.926,Male,No relevent experience,Full time course,High School,STEM,2,7,Pvt Ltd,2,11,0.0,0.6666666666666666,1,0,0
30034,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,2,Unknown,5,196,0.0,0.22727272727272727,0,0,1
7043,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,4,2,Pvt Ltd,1,44,0.0,0.2,0,1,0
2117,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,13,2,Public Sector,3,46,0.0,0.21428571428571427,0,0,1
7624,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7,2,Unknown,1,47,1.0,0.125,0,1,0
23075,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,5,Public Sector,5,7,0.0,0.22727272727272727,0,0,1
9553,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,5,Pvt Ltd,2,220,1.0,0.2222222222222222,0,0,0
23348,city_27,0.848,Unknown,No relevent experience,no_enrollment,Graduate,STEM,4,2,Pvt Ltd,3,58,0.0,0.6,0,0,0
8134,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,2,Pvt Ltd,1,140,0.0,0.2,0,1,0
30420,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,7,Public Sector,1,17,0.0,0.5,1,1,0
7895,city_116,0.743,Male,No relevent experience,no_enrollment,Masters,STEM,5,2,Unknown,0,79,0.0,0.0,0,1,0
18751,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,STEM,11,1,Pvt Ltd,1,120,0.0,0.08333333333333333,0,1,1
24487,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,5,Pvt Ltd,5,50,0.0,0.22727272727272727,0,0,1
130,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,5,Public Sector,5,54,0.0,0.29411764705882354,0,0,1
1896,city_144,0.84,Male,Has relevent experience,no_enrollment,Masters,STEM,10,2,Pvt Ltd,4,69,0.0,0.36363636363636365,0,0,1
16779,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Masters,STEM,16,0,Unknown,1,45,0.0,0.058823529411764705,0,1,1
1831,city_98,0.949,Male,No relevent experience,no_enrollment,Graduate,STEM,3,0,Funded Startup,5,43,0.0,1.25,0,0,0
24441,city_40,0.7759999999999999,Unknown,Has relevent experience,no_enrollment,Masters,STEM,17,2,Funded Startup,1,37,0.0,0.05555555555555555,0,1,1
21062,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,3,Pvt Ltd,5,117,0.0,0.3333333333333333,0,0,1
13026,city_136,0.897,Unknown,No relevent experience,Full time course,Graduate,STEM,7,2,Unknown,1,86,1.0,0.125,0,1,0
19042,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Masters,STEM,15,2,Unknown,1,14,0.0,0.0625,0,1,1
1755,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Unknown,5,32,1.0,0.22727272727272727,0,0,1
30224,city_21,0.624,Male,No relevent experience,Full time course,Masters,Other,3,2,Pvt Ltd,2,80,1.0,0.5,0,0,0
14213,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,0,Funded Startup,2,60,0.0,0.3333333333333333,0,0,0
22128,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,7,Pvt Ltd,1,70,0.0,0.14285714285714285,0,1,0
21305,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,1,Pvt Ltd,1,32,0.0,0.2,0,1,0
20177,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,21,2,Unknown,5,16,0.0,0.22727272727272727,0,0,1
25262,city_16,0.91,Other,Has relevent experience,no_enrollment,Masters,No Major,10,0,Pvt Ltd,1,105,0.0,0.09090909090909091,0,1,1
9146,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,0,Pvt Ltd,5,300,0.0,0.22727272727272727,0,0,1
31116,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,2,Pvt Ltd,0,28,0.0,0.0,0,1,0
24449,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,No Major,4,2,Early Stage Startup,1,74,1.0,0.2,0,1,0
27126,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,3,2,Unknown,1,100,1.0,0.25,0,1,0
13287,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,2,Unknown,0,45,1.0,0.0,0,1,0
3405,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,6,2,Pvt Ltd,0,17,0.0,0.0,0,1,0
18458,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,2,Early Stage Startup,2,67,0.0,0.18181818181818182,0,0,1
24343,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1,Pvt Ltd,1,39,0.0,0.06666666666666667,0,1,1
11742,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,3,Pvt Ltd,1,106,0.0,0.058823529411764705,0,1,1
9836,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,2,Pvt Ltd,2,78,0.0,0.11764705882352941,0,0,1
13532,city_165,0.903,Unknown,No relevent experience,Part time course,Graduate,Humanities,10,2,Pvt Ltd,1,73,0.0,0.09090909090909091,0,1,1
19871,city_104,0.924,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,2,Pvt Ltd,1,34,1.0,0.16666666666666666,0,1,0
26665,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,2,Unknown,1,15,1.0,0.3333333333333333,1,1,0
19076,city_71,0.884,Unknown,No relevent experience,no_enrollment,Graduate,STEM,13,2,Unknown,0,83,0.0,0.0,0,1,1
12009,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,3,2,Unknown,0,11,1.0,0.0,0,1,0
23495,city_11,0.55,Unknown,Has relevent experience,no_enrollment,Masters,STEM,16,2,Pvt Ltd,5,12,1.0,0.29411764705882354,0,0,1
6512,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,3,2,Pvt Ltd,1,34,0.0,0.25,0,1,0
8148,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Pvt Ltd,5,28,0.0,0.22727272727272727,0,0,1
6553,city_115,0.789,Unknown,No relevent experience,no_enrollment,Masters,STEM,10,2,Pvt Ltd,4,79,0.0,0.36363636363636365,0,0,1
22755,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,19,3,Pvt Ltd,5,74,0.0,0.25,0,0,1
1340,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Unknown,1,218,0.0,0.045454545454545456,0,1,1
24383,city_114,0.926,Unknown,No relevent experience,no_enrollment,High School,STEM,3,3,Public Sector,2,65,0.0,0.5,0,0,0
4527,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,5,7,Pvt Ltd,2,109,0.0,0.3333333333333333,0,0,0
32671,city_145,0.555,Unknown,No relevent experience,no_enrollment,Graduate,STEM,2,2,NGO,0,42,0.0,0.0,1,1,0
10807,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Pvt Ltd,5,15,0.0,0.22727272727272727,0,0,1
25532,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,5,Pvt Ltd,1,25,0.0,0.05,0,1,1
15040,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,15,2,Pvt Ltd,1,23,0.0,0.0625,0,1,1
24348,city_7,0.647,Female,No relevent experience,Full time course,Graduate,STEM,2,2,Unknown,0,55,0.0,0.0,1,1,0
2154,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,17,7,Pvt Ltd,2,78,0.0,0.1111111111111111,0,0,1
5414,city_71,0.884,Male,Has relevent experience,Full time course,High School,STEM,8,2,Unknown,0,74,0.0,0.0,0,1,0
32730,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0,7,Pvt Ltd,2,122,1.0,2.0,1,0,0
1948,city_10,0.895,Male,Has relevent experience,no_enrollment,Phd,STEM,21,2,Pvt Ltd,1,22,0.0,0.045454545454545456,0,1,1
15365,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,16,7,Pvt Ltd,5,143,0.0,0.29411764705882354,0,0,1
24500,city_16,0.91,Unknown,No relevent experience,no_enrollment,Graduate,STEM,11,2,Unknown,1,103,1.0,0.08333333333333333,0,1,1
14982,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,2,Pvt Ltd,1,22,0.0,0.14285714285714285,0,1,0
25911,city_136,0.897,Male,Has relevent experience,Full time course,Graduate,STEM,4,2,Funded Startup,2,50,0.0,0.4,0,0,0
27313,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,5,Pvt Ltd,3,280,1.0,0.14285714285714285,0,0,1
18466,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,High School,STEM,14,2,Pvt Ltd,1,14,0.0,0.06666666666666667,0,1,1
11537,city_42,0.563,Unknown,No relevent experience,Full time course,Graduate,STEM,2,1,Unknown,1,20,1.0,0.3333333333333333,1,1,0
29134,city_104,0.924,Unknown,Has relevent experience,no_enrollment,Masters,STEM,14,2,Pvt Ltd,5,43,0.0,0.3333333333333333,0,0,1
14141,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,0,Pvt Ltd,1,18,0.0,0.3333333333333333,1,1,0
13835,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,0,2,Unknown,0,70,1.0,0.0,1,1,0
9568,city_7,0.647,Male,No relevent experience,Full time course,Graduate,STEM,2,2,Unknown,0,30,1.0,0.0,1,1,0
23201,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,7,Pvt Ltd,1,174,0.0,0.1,0,1,0
2843,city_105,0.794,Male,No relevent experience,no_enrollment,Graduate,STEM,1,1,Pvt Ltd,1,55,0.0,0.5,1,1,0
26987,city_165,0.903,Unknown,No relevent experience,no_enrollment,Graduate,STEM,5,2,Funded Startup,1,90,0.0,0.16666666666666666,0,1,0
24365,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,1,0,Early Stage Startup,1,85,1.0,0.5,1,1,0
11052,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,19,2,Unknown,1,80,0.0,0.05,0,1,1
3552,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,STEM,16,0,Pvt Ltd,0,66,0.0,0.0,0,1,1
24651,city_150,0.698,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,0,Funded Startup,1,80,1.0,0.2,0,1,0
4644,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,12,2,Unknown,3,26,0.0,0.23076923076923078,0,0,1
3082,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,19,7,Pvt Ltd,1,37,0.0,0.05,0,1,1
3886,city_160,0.92,Male,No relevent experience,Full time course,High School,STEM,5,2,Pvt Ltd,0,212,0.0,0.0,0,1,0
15821,city_24,0.698,Male,Has relevent experience,Full time course,Masters,STEM,3,2,Public Sector,2,45,0.0,0.5,0,0,0
10670,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,4,Pvt Ltd,1,78,1.0,0.125,0,1,0
20377,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,1,1,Unknown,1,29,0.0,0.5,1,1,0
791,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,2,Pvt Ltd,2,77,0.0,0.2,0,0,0
11351,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,2,Pvt Ltd,1,22,0.0,0.06666666666666667,0,1,1
1460,city_165,0.903,Unknown,Has relevent experience,no_enrollment,Graduate,Arts,6,3,Pvt Ltd,0,20,0.0,0.0,0,1,0
15778,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1,Pvt Ltd,1,15,0.0,0.0625,0,1,1
6870,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,4,Pvt Ltd,5,36,1.0,0.5,0,0,0
32593,city_114,0.926,Male,No relevent experience,Full time course,High School,STEM,6,2,Unknown,1,102,1.0,0.14285714285714285,0,1,0
21055,city_90,0.698,Unknown,Has relevent experience,Full time course,Graduate,STEM,3,2,Pvt Ltd,1,20,0.0,0.25,0,1,0
24090,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5,Pvt Ltd,1,15,1.0,0.16666666666666666,0,1,0
17690,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,0,5,Pvt Ltd,1,73,0.0,1.0,1,1,0
13053,city_11,0.55,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,1,Pvt Ltd,1,45,1.0,0.14285714285714285,0,1,0
12229,city_28,0.939,Unknown,Has relevent experience,no_enrollment,Masters,STEM,17,5,Pvt Ltd,1,22,0.0,0.05555555555555555,0,1,1
4485,city_21,0.624,Unknown,No relevent experience,Full time course,High School,STEM,0,2,Unknown,0,166,1.0,0.0,1,1,0
12791,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,17,3,Pvt Ltd,1,23,0.0,0.05555555555555555,0,1,1
6013,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,7,Public Sector,3,55,0.0,0.13636363636363635,0,0,1
27263,city_136,0.897,Unknown,Has relevent experience,no_enrollment,Masters,STEM,5,2,Unknown,1,54,0.0,0.16666666666666666,0,1,0
13442,city_70,0.698,Unknown,Has relevent experience,Full time course,Graduate,STEM,5,4,Pvt Ltd,1,166,0.0,0.16666666666666666,0,1,0
10793,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,9,2,Unknown,1,55,1.0,0.1,0,1,0
30581,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,5,Pvt Ltd,2,18,0.0,0.09090909090909091,0,0,1
23525,city_73,0.754,Unknown,No relevent experience,Full time course,High School,STEM,1,2,Unknown,1,63,0.0,0.5,1,1,0
9421,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,3,Pvt Ltd,5,62,0.0,0.5555555555555556,0,0,0
14714,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,1,Pvt Ltd,4,109,1.0,0.8,0,0,0
1725,city_99,0.915,Male,Has relevent experience,no_enrollment,Masters,Humanities,16,2,Unknown,4,60,0.0,0.23529411764705882,0,0,1
3154,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,6,3,Pvt Ltd,1,98,0.0,0.14285714285714285,0,1,0
6688,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Pvt Ltd,5,82,0.0,0.22727272727272727,0,0,1
17332,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,3,3,Funded Startup,1,19,0.0,0.25,0,1,0
15730,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,2,Pvt Ltd,5,48,0.0,0.8333333333333334,0,0,0
7099,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,21,1,Pvt Ltd,5,282,0.0,0.22727272727272727,0,0,1
8183,city_45,0.89,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,16,4,Pvt Ltd,1,4,0.0,0.058823529411764705,0,1,1
21524,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,Other,4,7,Pvt Ltd,2,102,1.0,0.4,0,0,0
1524,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5,Pvt Ltd,2,23,0.0,0.18181818181818182,0,0,1
27737,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,21,2,Unknown,5,110,1.0,0.22727272727272727,0,0,1
27790,city_41,0.8270000000000001,Male,No relevent experience,Full time course,High School,STEM,14,2,Unknown,2,7,0.0,0.13333333333333333,0,0,1
11146,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,2,Unknown,0,17,1.0,0.0,0,1,1
31520,city_67,0.855,Male,No relevent experience,Full time course,High School,STEM,2,7,Pvt Ltd,1,7,0.0,0.3333333333333333,1,1,0
12188,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,0,Early Stage Startup,4,103,1.0,0.23529411764705882,0,0,1
31178,city_102,0.804,Male,Has relevent experience,Full time course,High School,STEM,5,3,Pvt Ltd,1,79,0.0,0.16666666666666666,0,1,0
4712,city_67,0.855,Female,Has relevent experience,Part time course,Graduate,STEM,5,1,Early Stage Startup,1,48,0.0,0.16666666666666666,0,1,0
23483,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,2,4,Pvt Ltd,1,52,0.0,0.3333333333333333,1,1,0
30227,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,2,Pvt Ltd,2,99,0.0,0.25,0,0,0
8907,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Pvt Ltd,1,9,0.0,0.045454545454545456,0,1,1
15721,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,2,Unknown,1,52,0.0,0.058823529411764705,0,1,1
25015,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,4,Pvt Ltd,4,13,0.0,0.18181818181818182,0,0,1
1990,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1,Early Stage Startup,1,24,0.0,0.09090909090909091,0,1,1
30515,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,7,2,Unknown,0,90,0.0,0.0,0,1,0
26949,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,5,Pvt Ltd,5,174,0.0,0.22727272727272727,0,0,1
31589,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1,Pvt Ltd,3,54,0.0,0.16666666666666666,0,0,1
31374,city_57,0.866,Male,Has relevent experience,Full time course,Graduate,STEM,9,0,Pvt Ltd,3,44,0.0,0.3,0,0,0
7705,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,4,Pvt Ltd,2,21,0.0,0.125,0,0,1
17146,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,2,Unknown,1,30,1.0,0.08333333333333333,0,1,1
558,city_173,0.878,Male,No relevent experience,no_enrollment,Primary School,STEM,3,1,Pvt Ltd,3,88,0.0,0.75,0,0,0
1961,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,7,2,Pvt Ltd,0,51,0.0,0.0,0,1,0
26675,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,2,2,Unknown,1,21,1.0,0.3333333333333333,1,1,0
33065,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,0,Pvt Ltd,0,102,1.0,0.0,0,1,0
16281,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,3,Pvt Ltd,2,18,1.0,0.2857142857142857,0,0,0
16036,city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,STEM,3,2,Unknown,0,12,0.0,0.0,0,1,0
20620,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,Business Degree,19,5,Pvt Ltd,2,70,0.0,0.1,0,0,1
4196,city_160,0.92,Unknown,No relevent experience,Full time course,High School,STEM,1,2,Unknown,0,67,0.0,0.0,1,1,0
7892,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,3,Unknown,1,114,1.0,0.25,0,1,0
19768,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,3,Pvt Ltd,1,64,1.0,0.25,0,1,0
33180,city_16,0.91,Male,No relevent experience,no_enrollment,High School,STEM,21,6,Pvt Ltd,5,89,0.0,0.22727272727272727,0,0,1
13215,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,7,Pvt Ltd,5,20,1.0,0.45454545454545453,0,0,1
2386,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,6,Pvt Ltd,2,16,0.0,0.6666666666666666,1,0,0
18582,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,9,7,Pvt Ltd,4,170,0.0,0.4,0,0,0
25222,city_159,0.843,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,0,Pvt Ltd,1,107,0.0,0.125,0,1,0
5697,city_61,0.913,Female,Has relevent experience,no_enrollment,Graduate,STEM,21,3,Unknown,1,9,0.0,0.045454545454545456,0,1,1
5172,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,2,Unknown,0,38,1.0,0.0,0,1,0
1815,city_27,0.848,Male,Has relevent experience,no_enrollment,Masters,STEM,18,7,Pvt Ltd,5,17,1.0,0.2631578947368421,0,0,1
18347,city_74,0.579,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,0,Pvt Ltd,1,72,0.0,0.14285714285714285,0,1,0
3907,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,6,NGO,5,58,0.0,0.29411764705882354,0,0,1
372,city_45,0.89,Male,No relevent experience,Part time course,Graduate,No Major,3,0,Pvt Ltd,1,24,0.0,0.25,0,1,0
10580,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,16,3,Public Sector,2,28,0.0,0.11764705882352941,0,0,1
